parcel_id,source,country,area_ha,date,scene_id,pixels,tile_cloud,blind,blind_wide,error
ftw-germany-009,fields-of-the-world,germany,2.1902,2023-07-05,S2A_33UVU_20230705_0_L2A,50,98.901337,1.0,1.0,
ftw-germany-009,fields-of-the-world,germany,2.1902,2023-08-19,S2B_33UVU_20230819_0_L2A,50,10.391542,0.0,0.0,
ftw-germany-009,fields-of-the-world,germany,2.1902,2023-10-05,S2B_33UVU_20231005_1_L2A,50,99.523711,1.0,1.0,
ftw-germany-009,fields-of-the-world,germany,2.1902,2023-11-19,S2A_33UVU_20231119_0_L2A,50,96.356839,1.0,1.0,
ftw-germany-009,fields-of-the-world,germany,2.1902,2024-01-08,S2A_33UVU_20240108_0_L2A,50,0.159923,0.0,0.0,
ftw-germany-009,fields-of-the-world,germany,2.1902,2024-02-22,S2B_33UVU_20240222_0_L2A,50,99.999976,1.0,1.0,
ftw-germany-009,fields-of-the-world,germany,2.1902,2024-04-10,S2A_33UVU_20240410_0_L2A,50,100,1.0,1.0,
ftw-germany-009,fields-of-the-world,germany,2.1902,2024-05-27,S2A_33UVU_20240527_0_L2A,50,76.062602,1.0,1.0,
ftw-germany-009,fields-of-the-world,germany,2.1902,2024-07-14,S2B_33UVU_20240714_0_L2A,50,39.875692,0.46,0.46,
ftw-germany-009,fields-of-the-world,germany,2.1902,2024-08-28,S2A_33UVU_20240828_0_L2A,50,2.591436,0.0,0.0,
ftw-germany-009,fields-of-the-world,germany,2.1902,2024-10-14,S2A_33UVU_20241014_0_L2A,50,60.129714,1.0,1.0,
ftw-germany-009,fields-of-the-world,germany,2.1902,2024-11-23,S2A_33UVU_20241123_0_L2A,50,94.50286,1.0,1.0,
ftw-germany-010,fields-of-the-world,germany,2.32,2023-01-01,S2B_33UVU_20230101_0_L2A,60,100,1.0,1.0,
ftw-germany-010,fields-of-the-world,germany,2.32,2023-02-15,S2A_33UVU_20230215_0_L2A,60,69.907796,1.0,1.0,
ftw-germany-010,fields-of-the-world,germany,2.32,2023-04-03,S2A_33UVU_20230403_0_L2A,60,97.338706,1.0,1.0,
ftw-germany-010,fields-of-the-world,germany,2.32,2023-05-18,S2B_33UVU_20230518_0_L2A,60,53.570485,0.5,0.5,
ftw-germany-010,fields-of-the-world,germany,2.32,2023-07-05,S2A_33UVU_20230705_0_L2A,60,98.901337,1.0,1.0,
ftw-germany-010,fields-of-the-world,germany,2.32,2023-08-19,S2B_33UVU_20230819_0_L2A,60,10.391542,0.95,0.95,
ftw-germany-010,fields-of-the-world,germany,2.32,2023-10-05,S2B_33UVU_20231005_1_L2A,60,99.523711,1.0,1.0,
ftw-germany-010,fields-of-the-world,germany,2.32,2023-11-19,S2A_33UVU_20231119_0_L2A,60,96.356839,1.0,1.0,
ftw-germany-010,fields-of-the-world,germany,2.32,2024-01-08,S2A_33UVU_20240108_0_L2A,60,0.159923,0.0,0.0,
ftw-germany-010,fields-of-the-world,germany,2.32,2024-02-22,S2B_33UVU_20240222_0_L2A,60,99.999976,1.0,1.0,
ftw-germany-010,fields-of-the-world,germany,2.32,2024-04-10,S2A_33UVU_20240410_0_L2A,60,100,1.0,1.0,
ftw-germany-010,fields-of-the-world,germany,2.32,2024-05-27,S2A_33UVU_20240527_0_L2A,60,76.062602,0.7666666666666667,0.7666666666666667,
ftw-germany-010,fields-of-the-world,germany,2.32,2024-07-14,S2B_33UVU_20240714_0_L2A,60,39.875692,1.0,1.0,
ftw-germany-010,fields-of-the-world,germany,2.32,2024-08-28,S2A_33UVU_20240828_0_L2A,60,2.591436,0.0,0.0,
ftw-germany-010,fields-of-the-world,germany,2.32,2024-10-14,S2A_33UVU_20241014_0_L2A,60,60.129714,0.0,0.0,
ftw-germany-010,fields-of-the-world,germany,2.32,2024-11-23,S2A_33UVU_20241123_0_L2A,60,94.50286,1.0,1.0,
ftw-germany-011,fields-of-the-world,germany,3.1164,2023-01-01,S2B_33UVU_20230101_0_L2A,73,100,1.0,1.0,
ftw-germany-011,fields-of-the-world,germany,3.1164,2023-02-15,S2A_33UVU_20230215_0_L2A,73,69.907796,1.0,1.0,
ftw-germany-011,fields-of-the-world,germany,3.1164,2023-04-03,S2A_33UVU_20230403_0_L2A,73,97.338706,1.0,1.0,
ftw-germany-011,fields-of-the-world,germany,3.1164,2023-05-18,S2B_33UVU_20230518_0_L2A,73,53.570485,1.0,1.0,
ftw-germany-011,fields-of-the-world,germany,3.1164,2023-07-05,S2A_33UVU_20230705_0_L2A,73,98.901337,1.0,1.0,
ftw-germany-011,fields-of-the-world,germany,3.1164,2023-08-19,S2B_33UVU_20230819_0_L2A,73,10.391542,0.1780821917808219,0.1780821917808219,
ftw-germany-011,fields-of-the-world,germany,3.1164,2023-10-05,S2B_33UVU_20231005_1_L2A,73,99.523711,1.0,1.0,
ftw-germany-011,fields-of-the-world,germany,3.1164,2023-11-19,S2A_33UVU_20231119_0_L2A,73,96.356839,1.0,1.0,
ftw-germany-011,fields-of-the-world,germany,3.1164,2024-01-08,S2A_33UVU_20240108_0_L2A,73,0.159923,0.0,0.0,
ftw-germany-011,fields-of-the-world,germany,3.1164,2024-02-22,S2B_33UVU_20240222_0_L2A,73,99.999976,1.0,1.0,
ftw-germany-011,fields-of-the-world,germany,3.1164,2024-04-10,S2A_33UVU_20240410_0_L2A,73,100,1.0,1.0,
ftw-germany-011,fields-of-the-world,germany,3.1164,2024-05-27,S2A_33UVU_20240527_0_L2A,73,76.062602,1.0,1.0,
ftw-germany-011,fields-of-the-world,germany,3.1164,2024-07-14,S2B_33UVU_20240714_0_L2A,73,39.875692,0.0136986301369863,0.0136986301369863,
ftw-germany-011,fields-of-the-world,germany,3.1164,2024-08-28,S2A_33UVU_20240828_0_L2A,73,2.591436,0.0,0.0,
ftw-germany-011,fields-of-the-world,germany,3.1164,2024-10-14,S2A_33UVU_20241014_0_L2A,73,60.129714,1.0,1.0,
ftw-germany-011,fields-of-the-world,germany,3.1164,2024-11-23,S2A_33UVU_20241123_0_L2A,73,94.50286,1.0,1.0,
ftw-germany-012,fields-of-the-world,germany,4.4753,2023-01-01,S2B_33UVU_20230101_0_L2A,113,100,1.0,1.0,
ftw-germany-012,fields-of-the-world,germany,4.4753,2023-02-15,S2A_33UVU_20230215_0_L2A,113,69.907796,1.0,1.0,
ftw-germany-012,fields-of-the-world,germany,4.4753,2023-04-03,S2A_33UVU_20230403_0_L2A,113,97.338706,1.0,1.0,
ftw-germany-012,fields-of-the-world,germany,4.4753,2023-05-18,S2B_33UVU_20230518_0_L2A,113,53.570485,1.0,1.0,
ftw-germany-012,fields-of-the-world,germany,4.4753,2023-07-05,S2A_33UVU_20230705_0_L2A,113,98.901337,1.0,1.0,
ftw-germany-012,fields-of-the-world,germany,4.4753,2023-08-19,S2B_33UVU_20230819_0_L2A,113,10.391542,0.0,0.0,
ftw-germany-012,fields-of-the-world,germany,4.4753,2023-10-05,S2B_33UVU_20231005_1_L2A,113,99.523711,1.0,1.0,
ftw-germany-012,fields-of-the-world,germany,4.4753,2023-11-19,S2A_33UVU_20231119_0_L2A,113,96.356839,1.0,1.0,
ftw-germany-012,fields-of-the-world,germany,4.4753,2024-01-08,S2A_33UVU_20240108_0_L2A,113,0.159923,0.0,0.0,
ftw-germany-012,fields-of-the-world,germany,4.4753,2024-02-22,S2B_33UVU_20240222_0_L2A,113,99.999976,1.0,1.0,
ftw-germany-012,fields-of-the-world,germany,4.4753,2024-04-10,S2A_33UVU_20240410_0_L2A,113,100,1.0,1.0,
ftw-germany-012,fields-of-the-world,germany,4.4753,2024-05-27,S2A_33UVU_20240527_0_L2A,113,76.062602,1.0,1.0,
ftw-germany-012,fields-of-the-world,germany,4.4753,2024-07-14,S2B_33UVU_20240714_0_L2A,113,39.875692,0.9026548672566371,0.9026548672566371,
ftw-germany-012,fields-of-the-world,germany,4.4753,2024-08-28,S2A_33UVU_20240828_0_L2A,113,2.591436,0.0,0.0,
ftw-germany-012,fields-of-the-world,germany,4.4753,2024-10-14,S2A_33UVU_20241014_0_L2A,113,60.129714,0.2831858407079646,0.2831858407079646,
ftw-germany-012,fields-of-the-world,germany,4.4753,2024-11-23,S2A_33UVU_20241123_0_L2A,113,94.50286,1.0,1.0,
ftw-germany-013,fields-of-the-world,germany,5.1544,2023-01-01,S2B_33UVU_20230101_0_L2A,128,100,1.0,1.0,
ftw-germany-013,fields-of-the-world,germany,5.1544,2023-02-15,S2A_33UVU_20230215_0_L2A,128,69.907796,1.0,1.0,
ftw-germany-013,fields-of-the-world,germany,5.1544,2023-04-03,S2A_33UVU_20230403_0_L2A,128,97.338706,1.0,1.0,
ftw-germany-013,fields-of-the-world,germany,5.1544,2023-05-18,S2B_33UVU_20230518_0_L2A,128,53.570485,1.0,1.0,
ftw-germany-013,fields-of-the-world,germany,5.1544,2023-07-05,S2A_33UVU_20230705_0_L2A,128,98.901337,1.0,1.0,
ftw-germany-013,fields-of-the-world,germany,5.1544,2023-08-19,S2B_33UVU_20230819_0_L2A,128,10.391542,0.0,0.0,
ftw-germany-013,fields-of-the-world,germany,5.1544,2023-10-05,S2B_33UVU_20231005_1_L2A,128,99.523711,1.0,1.0,
ftw-germany-013,fields-of-the-world,germany,5.1544,2023-11-19,S2A_33UVU_20231119_0_L2A,128,96.356839,1.0,1.0,
ftw-germany-013,fields-of-the-world,germany,5.1544,2024-01-08,S2A_33UVU_20240108_0_L2A,128,0.159923,0.0078125,0.0078125,
ftw-germany-013,fields-of-the-world,germany,5.1544,2024-02-22,S2B_33UVU_20240222_0_L2A,128,99.999976,1.0,1.0,
ftw-germany-013,fields-of-the-world,germany,5.1544,2024-04-10,S2A_33UVU_20240410_0_L2A,128,100,1.0,1.0,
ftw-germany-013,fields-of-the-world,germany,5.1544,2024-05-27,S2A_33UVU_20240527_0_L2A,128,76.062602,1.0,1.0,
ftw-germany-013,fields-of-the-world,germany,5.1544,2024-07-14,S2B_33UVU_20240714_0_L2A,128,39.875692,1.0,1.0,
ftw-germany-013,fields-of-the-world,germany,5.1544,2024-08-28,S2A_33UVU_20240828_0_L2A,128,2.591436,0.0,0.0,
ftw-germany-013,fields-of-the-world,germany,5.1544,2024-10-14,S2A_33UVU_20241014_0_L2A,128,60.129714,0.3671875,0.3671875,
ftw-germany-013,fields-of-the-world,germany,5.1544,2024-11-23,S2A_33UVU_20241123_0_L2A,128,94.50286,1.0,1.0,
ftw-germany-014,fields-of-the-world,germany,5.7528,2023-01-01,S2B_33UVU_20230101_0_L2A,145,100,1.0,1.0,
ftw-germany-014,fields-of-the-world,germany,5.7528,2023-02-15,S2A_33UVU_20230215_0_L2A,145,69.907796,1.0,1.0,
ftw-germany-014,fields-of-the-world,germany,5.7528,2023-04-03,S2A_33UVU_20230403_0_L2A,145,97.338706,1.0,1.0,
ftw-germany-014,fields-of-the-world,germany,5.7528,2023-05-18,S2B_33UVU_20230518_0_L2A,145,53.570485,1.0,1.0,
ftw-germany-014,fields-of-the-world,germany,5.7528,2023-07-05,S2A_33UVU_20230705_0_L2A,145,98.901337,1.0,1.0,
ftw-germany-014,fields-of-the-world,germany,5.7528,2023-08-19,S2B_33UVU_20230819_0_L2A,145,10.391542,0.0,0.0,
ftw-germany-014,fields-of-the-world,germany,5.7528,2023-10-05,S2B_33UVU_20231005_1_L2A,145,99.523711,1.0,1.0,
ftw-germany-014,fields-of-the-world,germany,5.7528,2023-11-19,S2A_33UVU_20231119_0_L2A,145,96.356839,1.0,1.0,
ftw-germany-014,fields-of-the-world,germany,5.7528,2024-01-08,S2A_33UVU_20240108_0_L2A,145,0.159923,0.0,0.0,
ftw-germany-014,fields-of-the-world,germany,5.7528,2024-02-22,S2B_33UVU_20240222_0_L2A,145,99.999976,1.0,1.0,
ftw-germany-014,fields-of-the-world,germany,5.7528,2024-04-10,S2A_33UVU_20240410_0_L2A,145,100,1.0,1.0,
ftw-germany-014,fields-of-the-world,germany,5.7528,2024-05-27,S2A_33UVU_20240527_0_L2A,145,76.062602,1.0,1.0,
ftw-germany-014,fields-of-the-world,germany,5.7528,2024-07-14,S2B_33UVU_20240714_0_L2A,145,39.875692,0.5103448275862069,0.5103448275862069,
ftw-germany-014,fields-of-the-world,germany,5.7528,2024-08-28,S2A_33UVU_20240828_0_L2A,145,2.591436,0.0,0.0,
ftw-germany-014,fields-of-the-world,germany,5.7528,2024-10-14,S2A_33UVU_20241014_0_L2A,145,60.129714,1.0,1.0,
ftw-germany-014,fields-of-the-world,germany,5.7528,2024-11-23,S2A_33UVU_20241123_0_L2A,145,94.50286,1.0,1.0,
ftw-germany-015,fields-of-the-world,germany,8.3049,2023-01-01,S2B_33UVU_20230101_0_L2A,206,100,1.0,1.0,
ftw-germany-015,fields-of-the-world,germany,8.3049,2023-02-15,S2A_33UVU_20230215_0_L2A,206,69.907796,1.0,1.0,
ftw-germany-015,fields-of-the-world,germany,8.3049,2023-04-03,S2A_33UVU_20230403_0_L2A,206,97.338706,1.0,1.0,
ftw-germany-015,fields-of-the-world,germany,8.3049,2023-05-18,S2B_33UVU_20230518_0_L2A,206,53.570485,0.616504854368932,0.616504854368932,
ftw-germany-015,fields-of-the-world,germany,8.3049,2023-07-05,S2A_33UVU_20230705_0_L2A,206,98.901337,1.0,1.0,
ftw-germany-015,fields-of-the-world,germany,8.3049,2023-08-19,S2B_33UVU_20230819_0_L2A,206,10.391542,0.0,0.0,
ftw-germany-015,fields-of-the-world,germany,8.3049,2023-10-05,S2B_33UVU_20231005_1_L2A,206,99.523711,1.0,1.0,
ftw-germany-015,fields-of-the-world,germany,8.3049,2023-11-19,S2A_33UVU_20231119_0_L2A,206,96.356839,1.0,1.0,
ftw-germany-015,fields-of-the-world,germany,8.3049,2024-01-08,S2A_33UVU_20240108_0_L2A,206,0.159923,0.009708737864077669,0.009708737864077669,
ftw-germany-015,fields-of-the-world,germany,8.3049,2024-02-22,S2B_33UVU_20240222_0_L2A,206,99.999976,1.0,1.0,
ftw-germany-015,fields-of-the-world,germany,8.3049,2024-04-10,S2A_33UVU_20240410_0_L2A,206,100,1.0,1.0,
ftw-germany-015,fields-of-the-world,germany,8.3049,2024-05-27,S2A_33UVU_20240527_0_L2A,206,76.062602,1.0,1.0,
ftw-germany-015,fields-of-the-world,germany,8.3049,2024-07-14,S2B_33UVU_20240714_0_L2A,206,39.875692,0.0,0.0,
ftw-germany-015,fields-of-the-world,germany,8.3049,2024-08-28,S2A_33UVU_20240828_0_L2A,206,2.591436,0.0,0.0,
ftw-germany-015,fields-of-the-world,germany,8.3049,2024-10-14,S2A_33UVU_20241014_0_L2A,206,60.129714,0.0,0.0,
ftw-germany-015,fields-of-the-world,germany,8.3049,2024-11-23,S2A_33UVU_20241123_0_L2A,206,94.50286,1.0,1.0,
ftw-germany-016,fields-of-the-world,germany,11.6179,2023-01-01,S2B_33UVU_20230101_0_L2A,288,100,1.0,1.0,
ftw-germany-016,fields-of-the-world,germany,11.6179,2023-02-15,S2A_33UVU_20230215_0_L2A,288,69.907796,0.0,0.0,
ftw-germany-016,fields-of-the-world,germany,11.6179,2023-04-03,S2A_33UVU_20230403_0_L2A,288,97.338706,1.0,1.0,
ftw-germany-016,fields-of-the-world,germany,11.6179,2023-05-21,S2B_33UVU_20230521_0_L2A,288,83.01034,1.0,1.0,
ftw-germany-016,fields-of-the-world,germany,11.6179,2023-07-07,S2B_33UVU_20230707_0_L2A,288,13.517801,0.0,0.0,
ftw-germany-016,fields-of-the-world,germany,11.6179,2023-08-21,S2A_33UVU_20230821_0_L2A,288,61.968976,1.0,1.0,
ftw-germany-016,fields-of-the-world,germany,11.6179,2023-10-08,S2B_33UVU_20231008_0_L2A,288,19.174255,0.0,0.0,
ftw-germany-016,fields-of-the-world,germany,11.6179,2023-11-24,S2B_33UVU_20231124_0_L2A,288,59.058475,1.0,1.0,
ftw-germany-016,fields-of-the-world,germany,11.6179,2024-01-13,S2B_33UVU_20240113_0_L2A,288,99.999583,1.0,1.0,
ftw-germany-016,fields-of-the-world,germany,11.6179,2024-02-27,S2A_33UVU_20240227_0_L2A,288,100,1.0,1.0,
ftw-germany-016,fields-of-the-world,germany,11.6179,2024-04-15,S2B_33UVU_20240415_0_L2A,288,96.56449,1.0,1.0,
ftw-germany-016,fields-of-the-world,germany,11.6179,2024-06-04,S2B_33UVU_20240604_0_L2A,288,97.085851,0.5833333333333334,0.5833333333333334,
ftw-germany-016,fields-of-the-world,germany,11.6179,2024-07-21,S2B_33UVU_20240721_0_L2A,288,0.207172,0.0,0.0,
ftw-germany-016,fields-of-the-world,germany,11.6179,2024-09-04,S2A_33UVU_20240904_0_L2A,288,0.953799,0.0,0.0,
ftw-germany-016,fields-of-the-world,germany,11.6179,2024-10-22,S2B_33UVU_20241022_0_L2A,288,97.565317,1.0,1.0,
ftw-germany-016,fields-of-the-world,germany,11.6179,2024-11-26,S2A_33UVU_20241126_0_L2A,288,90.939045,1.0,1.0,
ftw-germany-017,fields-of-the-world,germany,16.4969,2023-01-01,S2B_33UVU_20230101_0_L2A,404,100,1.0,1.0,
ftw-germany-017,fields-of-the-world,germany,16.4969,2023-02-15,S2A_33UVU_20230215_0_L2A,404,69.907796,0.0,0.0,
ftw-germany-017,fields-of-the-world,germany,16.4969,2023-04-03,S2A_33UVU_20230403_0_L2A,404,97.338706,1.0,1.0,
ftw-germany-017,fields-of-the-world,germany,16.4969,2023-05-21,S2B_33UVU_20230521_0_L2A,404,83.01034,1.0,1.0,
ftw-germany-017,fields-of-the-world,germany,16.4969,2023-07-05,S2A_33UVU_20230705_0_L2A,404,98.901337,1.0,1.0,
ftw-germany-017,fields-of-the-world,germany,16.4969,2023-08-21,S2A_33UVU_20230821_0_L2A,404,61.968976,1.0,1.0,
ftw-germany-017,fields-of-the-world,germany,16.4969,2023-10-08,S2B_33UVU_20231008_0_L2A,404,19.174255,0.0,0.0,
ftw-germany-017,fields-of-the-world,germany,16.4969,2023-11-22,S2A_33UVU_20231122_0_L2A,404,87.425119,0.8564356435643564,0.8564356435643564,
ftw-germany-017,fields-of-the-world,germany,16.4969,2024-01-11,S2A_33UVU_20240111_0_L2A,404,99.447334,1.0,1.0,
ftw-germany-017,fields-of-the-world,germany,16.4969,2024-02-27,S2A_33UVU_20240227_0_L2A,404,100,1.0,1.0,
ftw-germany-017,fields-of-the-world,germany,16.4969,2024-04-12,S2B_33UVU_20240412_0_L2A,404,99.383038,1.0,1.0,
ftw-germany-017,fields-of-the-world,germany,16.4969,2024-06-01,S2B_33UVU_20240601_0_L2A,404,31.126076,1.0,1.0,
ftw-germany-017,fields-of-the-world,germany,16.4969,2024-07-19,S2A_33UVU_20240719_0_L2A,404,31.004059,0.01485148514851485,0.01485148514851485,
ftw-germany-017,fields-of-the-world,germany,16.4969,2024-09-02,S2B_33UVU_20240902_0_L2A,404,28.387296,0.10891089108910891,0.10891089108910891,
ftw-germany-017,fields-of-the-world,germany,16.4969,2024-10-19,S2B_33UVU_20241019_0_L2A,404,69.753289,1.0,1.0,
ftw-germany-017,fields-of-the-world,germany,16.4969,2024-11-26,S2A_33UVU_20241126_0_L2A,404,90.939045,1.0,1.0,
ftw-india-000,fields-of-the-world,india,0.2054,2023-01-05,S2B_44PLS_20230105_0_L2A,3,65.435869,1.0,1.0,
ftw-india-000,fields-of-the-world,india,0.2054,2023-02-19,S2A_44PLS_20230219_0_L2A,3,18.604271,1.0,1.0,
ftw-india-000,fields-of-the-world,india,0.2054,2023-04-05,S2B_44PLS_20230405_0_L2A,3,46.672222,0.0,0.0,
ftw-india-000,fields-of-the-world,india,0.2054,2023-05-20,S2A_44PLS_20230520_0_L2A,3,23.444679,0.0,0.0,
ftw-india-000,fields-of-the-world,india,0.2054,2023-07-04,S2B_44PLS_20230704_0_L2A,3,100,1.0,1.0,
ftw-india-000,fields-of-the-world,india,0.2054,2023-08-18,S2A_44PLS_20230818_0_L2A,3,79.829752,1.0,1.0,
ftw-india-000,fields-of-the-world,india,0.2054,2023-10-02,S2B_44PLS_20231002_0_L2A,3,9.840073,0.0,0.0,
ftw-india-000,fields-of-the-world,india,0.2054,2023-11-16,S2A_44PLS_20231116_0_L2A,3,89.599359,1.0,1.0,
ftw-india-000,fields-of-the-world,india,0.2054,2023-12-31,S2B_44PLS_20231231_0_L2A,3,25.495684,1.0,1.0,
ftw-india-000,fields-of-the-world,india,0.2054,2024-02-14,S2A_44PLS_20240214_0_L2A,3,21.192564,1.0,1.0,
ftw-india-000,fields-of-the-world,india,0.2054,2024-03-30,S2B_44PLS_20240330_0_L2A,3,4.167687,0.0,0.0,
ftw-india-000,fields-of-the-world,india,0.2054,2024-05-14,S2A_44PLS_20240514_0_L2A,3,82.584143,1.0,1.0,
ftw-india-000,fields-of-the-world,india,0.2054,2024-06-28,S2B_44PLS_20240628_0_L2A,3,31.527507,0.0,0.0,
ftw-india-000,fields-of-the-world,india,0.2054,2024-08-12,S2A_44PLS_20240812_0_L2A,3,9.633826,0.0,0.0,
ftw-india-000,fields-of-the-world,india,0.2054,2024-10-01,S2A_44PLS_20241001_0_L2A,3,12.160295,1.0,1.0,
ftw-india-000,fields-of-the-world,india,0.2054,2024-11-15,S2B_44PLS_20241115_1_L2A,3,98.952216,1.0,1.0,
ftw-india-001,fields-of-the-world,india,0.2647,2023-01-04,S2B_43PDT_20230104_1_L2A,6,0.000212,0.0,0.0,
ftw-india-001,fields-of-the-world,india,0.2647,2023-02-18,S2A_43PDT_20230218_0_L2A,6,0.000106,0.0,0.0,
ftw-india-001,fields-of-the-world,india,0.2647,2023-04-04,S2B_43PDT_20230404_0_L2A,6,0.116039,0.0,0.0,
ftw-india-001,fields-of-the-world,india,0.2647,2023-05-19,S2A_43PDT_20230519_0_L2A,6,11.285958,0.0,0.0,
ftw-india-001,fields-of-the-world,india,0.2647,2023-07-08,S2A_43PDT_20230708_0_L2A,6,99.999994,1.0,1.0,
ftw-india-001,fields-of-the-world,india,0.2647,2023-08-22,S2B_43PDT_20230822_0_L2A,6,43.972135,0.0,0.0,
ftw-india-001,fields-of-the-world,india,0.2647,2023-10-06,S2A_43PDT_20231006_0_L2A,6,24.907717,0.0,0.0,
ftw-india-001,fields-of-the-world,india,0.2647,2023-11-20,S2B_43PDT_20231120_0_L2A,6,39.087072,1.0,1.0,
ftw-india-001,fields-of-the-world,india,0.2647,2024-01-09,S2B_43PDT_20240109_0_L2A,6,99.395537,1.0,1.0,
ftw-india-001,fields-of-the-world,india,0.2647,2024-02-23,S2A_43PDT_20240223_0_L2A,6,0.000146,0.0,0.0,
ftw-india-001,fields-of-the-world,india,0.2647,2024-04-08,S2B_43PDT_20240408_0_L2A,6,6.00678,0.0,0.0,
ftw-india-001,fields-of-the-world,india,0.2647,2024-05-23,S2A_43PDT_20240523_0_L2A,6,92.800969,1.0,1.0,
ftw-india-001,fields-of-the-world,india,0.2647,2024-07-12,S2A_43PDT_20240712_0_L2A,6,99.999934,1.0,1.0,
ftw-india-001,fields-of-the-world,india,0.2647,2024-08-26,S2B_43PDT_20240826_0_L2A,6,87.05976,1.0,1.0,
ftw-india-001,fields-of-the-world,india,0.2647,2024-10-10,S2A_43PDT_20241010_0_L2A,6,92.708212,1.0,1.0,
ftw-india-001,fields-of-the-world,india,0.2647,2024-11-24,S2B_43PDT_20241124_0_L2A,6,6.225618,0.0,0.0,
ftw-india-002,fields-of-the-world,india,0.3556,2023-01-01,S2B_43PFR_20230101_0_L2A,4,0.038975,0.0,0.0,
ftw-india-002,fields-of-the-world,india,0.3556,2023-02-15,S2A_43PFR_20230215_0_L2A,4,0.000192,0.0,0.0,
ftw-india-002,fields-of-the-world,india,0.3556,2023-04-01,S2B_43PFR_20230401_0_L2A,4,3.393472,0.0,0.0,
ftw-india-002,fields-of-the-world,india,0.3556,2023-05-16,S2A_43PFR_20230516_0_L2A,4,0.022787,0.0,0.0,
ftw-india-002,fields-of-the-world,india,0.3556,2023-07-05,S2A_43PFR_20230705_0_L2A,4,98.488706,1.0,1.0,
ftw-india-002,fields-of-the-world,india,0.3556,2023-08-19,S2B_43PFR_20230819_0_L2A,4,98.470968,1.0,1.0,
ftw-india-002,fields-of-the-world,india,0.3556,2023-10-03,S2A_43PFR_20231003_0_L2A,4,19.682008,0.75,0.75,
ftw-india-002,fields-of-the-world,india,0.3556,2023-11-22,S2A_43PFR_20231122_0_L2A,4,100,1.0,1.0,
ftw-india-002,fields-of-the-world,india,0.3556,2024-01-06,S2B_43PFR_20240106_0_L2A,4,39.524966,1.0,1.0,
ftw-india-002,fields-of-the-world,india,0.3556,2024-02-20,S2A_43PFR_20240220_0_L2A,4,0.712015,0.0,0.0,
ftw-india-002,fields-of-the-world,india,0.3556,2024-04-10,S2A_43PFR_20240410_0_L2A,4,0.281257,0.0,0.0,
ftw-india-002,fields-of-the-world,india,0.3556,2024-05-25,S2B_43PFR_20240525_0_L2A,4,93.908143,1.0,1.0,
ftw-india-002,fields-of-the-world,india,0.3556,2024-07-09,S2A_43PFR_20240709_0_L2A,4,59.382349,1.0,1.0,
ftw-india-002,fields-of-the-world,india,0.3556,2024-08-28,S2A_43PFR_20240828_0_L2A,4,83.665681,1.0,1.0,
ftw-india-002,fields-of-the-world,india,0.3556,2024-10-12,S2B_43PFR_20241012_0_L2A,4,56.187499,0.0,0.0,
ftw-india-002,fields-of-the-world,india,0.3556,2024-11-26,S2A_43PFR_20241126_0_L2A,4,66.320831,1.0,1.0,
ftw-india-003,fields-of-the-world,india,0.5865,2023-01-01,S2B_43PFR_20230101_0_L2A,12,0.038975,0.0,0.0,
ftw-india-003,fields-of-the-world,india,0.5865,2023-02-15,S2A_43PFR_20230215_0_L2A,12,0.000192,0.0,0.0,
ftw-india-003,fields-of-the-world,india,0.5865,2023-04-01,S2B_43PFR_20230401_0_L2A,12,3.393472,0.0,0.0,
ftw-india-003,fields-of-the-world,india,0.5865,2023-05-16,S2A_43PFR_20230516_0_L2A,12,0.022787,0.0,0.0,
ftw-india-003,fields-of-the-world,india,0.5865,2023-07-05,S2A_43PFR_20230705_0_L2A,12,98.488706,1.0,1.0,
ftw-india-003,fields-of-the-world,india,0.5865,2023-08-19,S2B_43PFR_20230819_0_L2A,12,98.470968,1.0,1.0,
ftw-india-003,fields-of-the-world,india,0.5865,2023-10-03,S2A_43PFR_20231003_0_L2A,12,19.682008,1.0,1.0,
ftw-india-003,fields-of-the-world,india,0.5865,2023-11-22,S2A_43PFR_20231122_0_L2A,12,100,1.0,1.0,
ftw-india-003,fields-of-the-world,india,0.5865,2024-01-06,S2B_43PFR_20240106_0_L2A,12,39.524966,1.0,1.0,
ftw-india-003,fields-of-the-world,india,0.5865,2024-02-20,S2A_43PFR_20240220_0_L2A,12,0.712015,0.0,0.0,
ftw-india-003,fields-of-the-world,india,0.5865,2024-04-10,S2A_43PFR_20240410_0_L2A,12,0.281257,0.0,0.0,
ftw-india-003,fields-of-the-world,india,0.5865,2024-05-25,S2B_43PFR_20240525_0_L2A,12,93.908143,1.0,1.0,
ftw-india-003,fields-of-the-world,india,0.5865,2024-07-09,S2A_43PFR_20240709_0_L2A,12,59.382349,1.0,1.0,
ftw-india-003,fields-of-the-world,india,0.5865,2024-08-28,S2A_43PFR_20240828_0_L2A,12,83.665681,1.0,1.0,
ftw-india-003,fields-of-the-world,india,0.5865,2024-10-12,S2B_43PFR_20241012_0_L2A,12,56.187499,0.0,0.0,
ftw-india-003,fields-of-the-world,india,0.5865,2024-11-26,S2A_43PFR_20241126_0_L2A,12,66.320831,1.0,1.0,
ftw-india-004,fields-of-the-world,india,0.6059,2023-01-01,S2B_43QGC_20230101_0_L2A,13,0.000232,0.0,0.0,
ftw-india-004,fields-of-the-world,india,0.6059,2023-02-15,S2A_43QGC_20230215_0_L2A,13,0.000255,0.0,0.0,
